age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
3,2,193689,2,1,1,Machineopinspct,1,1,1,2,1
3,2,187847,2,2,1,Craftrepair,1,1,1,2,1
1,2,233275,3,2,1,Profspecialty,1,1,1,3,1
3,2,201865,3,1,2,Execmanagerial,1,1,1,2,1
3,2,118889,3,1,1,Craftrepair,1,1,1,2,1
1,1,368739,3,2,1,Profspecialty,2,1,1,2,1
3,2,153976,2,1,1,Machineopinspct,1,1,1,2,1
4,2,374883,3,2,1,Farmingfishing,1,1,1,3,1
1,2,167658,1,2,1,Sales,2,1,1,1,1
2,2,348504,3,1,1,Execmanagerial,1,1,1,3,1
3,1,108890,2,2,1,Admclerical,2,2,1,1,1
1,2,188236,2,2,1,Admclerical,2,1,1,2,1
3,2,425049,2,1,1,Transportmoving,1,1,1,3,2
3,2,29320,4,2,1,Profspecialty,1,1,1,4,2
4,1,207841,2,1,1,Admclerical,1,1,1,2,1
2,2,187329,3,2,1,Profspecialty,2,1,1,2,1
1,2,270973,3,2,1,Admclerical,2,1,1,2,1
3,2,197332,4,1,1,Profspecialty,1,4,1,3,2
1,2,197918,2,2,1,Transportmoving,1,1,1,2,1
4,2,192290,1,1,1,Admclerical,1,1,1,1,1
3,1,164515,2,2,1,Admclerical,2,1,1,2,1
3,2,147206,2,1,1,Craftrepair,1,4,1,3,2
1,2,306868,3,2,1,Farmingfishing,1,1,1,2,1
3,2,185057,2,2,1,Execmanagerial,2,1,1,1,2
1,2,164441,2,2,1,Admclerical,2,1,1,1,1
3,2,179314,2,1,1,Handlerscleaners,1,1,1,2,1
2,2,319854,3,2,1,Profspecialty,1,3,1,1,1
1,2,32950,2,2,1,Transportmoving,1,3,1,2,1
2,2,206699,2,2,1,Techsupport,1,1,1,3,1
1,2,385646,2,2,1,Farmingfishing,1,1,1,2,1
2,2,97306,3,2,1,Admclerical,2,1,1,3,1
1,2,29582,1,2,1,Craftrepair,1,1,1,2,1
4,2,240914,2,1,1,Craftrepair,1,1,1,2,1
2,2,115496,4,1,1,Profspecialty,1,1,1,4,2
1,2,105817,3,2,1,Craftrepair,1,1,1,3,1
1,1,330836,2,1,1,Protectiveserv,1,1,1,2,1
4,2,36327,1,1,1,Machineopinspct,1,1,1,3,1
1,2,33423,2,2,1,Sales,2,1,1,1,1
2,2,185744,2,1,1,Execmanagerial,2,1,1,1,2
2,2,186035,1,1,1,Craftrepair,1,3,1,2,2
3,1,196456,4,2,1,Profspecialty,2,1,2,2,1
3,2,115289,2,2,1,Sales,1,1,2,4,1
4,2,74879,2,1,2,Handlerscleaners,2,1,1,2,1
3,2,117312,2,1,1,Execmanagerial,2,5,1,2,2
4,2,272902,3,2,1,Execmanagerial,2,1,1,2,1
4,2,234286,2,1,1,Execmanagerial,1,5,1,2,2
3,2,364548,3,2,1,Sales,1,4,1,2,2
4,2,283676,4,1,1,Profspecialty,1,5,1,4,2
2,2,195602,3,1,1,Craftrepair,1,1,1,2,1
4,2,142717,3,2,1,Admclerical,2,1,1,2,1
1,2,124242,2,2,1,Admclerical,2,1,1,2,1
1,2,287797,2,1,1,Craftrepair,1,1,1,3,1
1,2,188274,3,2,1,Handlerscleaners,1,1,1,2,1
2,2,171968,2,1,1,Craftrepair,1,1,1,2,1
3,1,94937,3,1,1,Profspecialty,2,1,1,1,1
4,2,109511,1,1,1,Handlerscleaners,1,1,1,2,1
4,1,269527,4,1,1,Profspecialty,1,3,1,2,2
3,2,130779,2,1,1,Admclerical,1,1,1,2,1
2,2,180284,1,1,1,Craftrepair,1,1,1,2,2
3,1,27444,3,2,1,Profspecialty,1,1,1,3,2
4,2,180382,1,1,1,Handlerscleaners,1,2,1,3,1
4,2,143266,2,1,1,Execmanagerial,1,1,1,2,2
3,2,139268,2,1,1,Techsupport,1,1,1,2,1
2,2,186191,2,1,1,Machineopinspct,1,1,1,3,1
4,2,197163,4,2,1,Profspecialty,2,1,5,3,2
3,1,193524,4,1,1,Execmanagerial,1,1,4,2,2
4,2,124963,4,2,1,Profspecialty,1,1,1,5,2
1,2,188925,3,1,1,Machineopinspct,1,1,1,2,1
3,2,388725,2,2,1,Execmanagerial,1,1,1,2,1
2,2,113543,4,2,1,Execmanagerial,1,1,1,2,1
4,1,143849,1,2,1,Admclerical,2,1,1,1,1
3,2,199303,2,1,1,Craftrepair,1,1,1,2,1
1,2,50053,3,1,1,Execmanagerial,1,1,1,3,1
4,2,97005,2,1,1,Craftrepair,1,1,1,3,2
3,2,337898,3,2,1,Execmanagerial,1,1,1,3,1
4,1,124076,3,2,1,Admclerical,2,1,1,2,1
1,2,241185,1,2,1,Profspecialty,1,1,1,1,1
3,2,202188,2,2,1,Execmanagerial,2,1,3,3,1
3,2,198422,2,2,1,Admclerical,2,1,1,2,1
2,2,178429,3,1,1,Profspecialty,1,1,1,2,2
3,2,212847,2,2,1,Machineopinspct,1,1,1,2,1
4,2,219661,4,1,1,Profspecialty,1,1,1,1,2
3,2,321856,2,2,1,Transportmoving,1,1,1,4,2
2,2,144064,2,1,1,Execmanagerial,1,1,1,2,1
2,2,419691,1,1,1,Sales,1,1,1,2,2
3,2,205706,2,1,1,Execmanagerial,2,1,1,2,1
4,2,81859,2,1,1,Machineopinspct,1,1,1,3,2
1,2,300915,2,1,1,Transportmoving,1,1,1,4,1
3,2,185057,4,2,1,Profspecialty,2,1,1,1,1
2,2,42044,2,1,1,Farmingfishing,1,1,1,5,1
2,2,166416,3,1,1,Execmanagerial,1,1,1,3,2
3,2,216414,4,1,1,Sales,1,1,4,4,2
4,1,27432,2,1,1,Admclerical,1,1,1,2,2
4,2,145419,2,1,1,Sales,1,1,2,3,1
1,2,29261,2,2,1,Sales,1,1,1,3,1
3,1,227644,2,1,1,Craftrepair,1,1,1,2,1
2,2,188154,2,2,1,Machineopinspct,2,1,1,2,1
1,2,110142,2,2,1,Admclerical,2,1,1,1,1
2,2,186415,2,1,1,Handlerscleaners,1,1,1,4,1
2,2,175720,1,2,1,Handlerscleaners,1,1,1,2,1
3,2,35969,3,1,1,Execmanagerial,1,1,1,3,1
1,2,433330,2,2,1,Machineopinspct,1,1,1,2,1
4,2,189528,1,1,1,Craftrepair,1,1,1,3,1
4,1,113324,2,2,1,Execmanagerial,1,1,1,2,1
2,1,118500,3,2,1,Profspecialty,2,1,1,2,1
4,2,89681,4,2,1,Profspecialty,1,1,1,5,1
3,1,199925,3,2,1,Profspecialty,1,1,1,2,1
3,2,102308,4,1,1,Execmanagerial,1,5,1,4,2
1,2,444607,2,2,1,Sales,2,1,1,1,1
2,2,176998,3,1,1,Execmanagerial,1,1,1,2,1
2,2,180686,2,1,1,Craftrepair,1,2,1,2,1
1,2,108019,2,2,1,Craftrepair,1,2,1,2,1
3,2,210364,2,1,1,Sales,1,5,1,5,2
2,2,185394,1,2,1,Handlerscleaners,2,1,1,1,1
1,2,183945,2,2,1,Admclerical,2,1,1,4,1
4,2,161964,2,1,1,Craftrepair,1,1,1,3,1
2,2,53373,2,1,1,Craftrepair,1,1,1,1,1
3,2,124665,3,2,1,Craftrepair,2,1,1,1,1
2,2,146719,2,2,1,Transportmoving,2,1,1,3,1
1,2,306593,2,2,1,Craftrepair,1,1,1,2,1
4,2,231377,2,1,1,Execmanagerial,1,1,3,3,2
3,1,127089,4,2,1,Execmanagerial,1,1,1,3,1
3,2,178319,3,1,1,Machineopinspct,1,1,1,2,2
4,1,304246,4,2,1,Profspecialty,2,1,1,4,1
1,2,148294,1,2,1,Craftrepair,1,1,1,1,1
3,2,298037,3,2,1,Profspecialty,2,1,1,2,1
1,2,98155,2,1,1,Sales,1,1,1,3,1
1,2,102766,2,2,1,Craftrepair,1,1,1,2,1
1,2,78529,2,2,1,Transportmoving,2,1,1,1,1
1,2,275357,3,2,1,Techsupport,2,1,1,1,1
4,2,126511,2,1,1,Execmanagerial,1,1,1,3,1
2,1,325792,2,1,1,Craftrepair,1,1,1,2,1
3,2,153238,3,1,1,Execmanagerial,1,1,4,1,2
4,1,321851,3,2,1,Admclerical,2,1,1,1,1
4,2,108557,2,2,1,Sales,2,2,1,4,1
4,2,102193,2,1,1,Transportmoving,1,1,1,3,1
3,2,173590,2,1,1,Admclerical,1,1,2,2,1
3,2,316101,2,2,1,Admclerical,2,1,1,2,1
4,2,219718,3,1,1,Sales,1,5,1,2,2
2,2,126954,2,2,1,Transportmoving,1,1,1,2,1
4,2,99185,2,2,1,Craftrepair,1,1,1,2,2
3,2,120074,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,77336,3,1,1,Craftrepair,1,1,1,2,1
1,2,60981,2,2,1,Sales,2,2,1,1,1
4,2,65408,2,1,1,Craftrepair,1,1,1,3,2
3,2,157686,2,1,1,Execmanagerial,1,1,1,2,2
3,2,277434,3,2,1,Techsupport,1,1,1,2,2
4,1,184620,4,2,1,Profspecialty,2,1,1,2,1
1,2,34443,2,2,1,Farmingfishing,1,1,1,1,1
4,2,268553,2,1,1,Transportmoving,1,3,1,2,2
3,2,459342,2,2,1,Admclerical,2,1,1,2,1
4,1,148549,3,1,1,Profspecialty,1,1,1,2,1
1,2,254293,3,2,1,Execmanagerial,1,2,1,3,1
4,2,104501,2,1,1,Sales,1,5,1,2,2
1,2,238367,2,1,1,Admclerical,1,1,1,2,1
4,2,180439,3,1,1,Craftrepair,1,1,1,2,2
4,2,100029,4,1,1,Profspecialty,1,5,1,2,2
4,2,215990,4,1,1,Execmanagerial,1,1,3,2,2
2,1,111567,2,1,1,Craftrepair,1,1,1,3,2
4,1,378045,2,2,1,Admclerical,2,1,1,3,1
3,2,177083,2,2,1,Admclerical,2,1,1,2,1
4,2,119891,2,1,1,Execmanagerial,1,1,2,2,1
4,2,127779,2,1,1,Execmanagerial,1,1,1,2,1
2,2,63861,3,2,1,Techsupport,2,1,1,2,1
2,2,112403,2,2,1,Handlerscleaners,1,1,1,1,1
4,2,83610,3,1,1,Execmanagerial,1,4,1,4,2
1,2,452808,1,2,1,Handlerscleaners,1,1,1,2,1
4,1,196307,1,1,1,Admclerical,1,1,1,2,1
2,2,87891,2,1,1,Admclerical,1,1,1,2,1
4,2,182314,4,1,1,Execmanagerial,1,1,4,3,2
2,2,179671,1,1,1,Handlerscleaners,1,1,1,3,1
4,2,199688,2,1,1,Execmanagerial,1,1,1,3,1
1,2,165064,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,109856,3,1,1,Execmanagerial,1,5,1,3,2
2,2,209538,1,1,1,Machineopinspct,1,1,1,2,1
3,2,117158,2,1,1,Craftrepair,1,1,1,3,2
1,2,234108,3,2,1,Handlerscleaners,1,1,1,1,1
3,2,155767,2,2,1,Machineopinspct,1,1,1,2,1
4,2,110820,2,2,1,Craftrepair,1,1,1,1,2
3,2,403276,2,1,1,Craftrepair,1,1,1,2,1
4,2,123092,2,2,1,Machineopinspct,2,1,1,2,1
1,2,165673,2,1,1,Sales,1,1,1,2,1
4,2,182131,2,1,1,Execmanagerial,1,4,1,1,2
3,2,204415,3,1,1,Sales,1,1,1,3,2
2,2,92531,2,2,1,Craftrepair,1,1,1,2,1
1,1,157028,3,2,1,Execmanagerial,1,1,1,2,1
2,2,160784,1,1,1,Craftrepair,1,1,1,2,1
1,2,225811,2,2,1,Sales,2,1,1,1,1
4,2,374108,2,2,1,Profspecialty,2,1,1,2,1
2,2,93930,2,2,1,Machineopinspct,1,1,1,2,1
4,1,160158,2,1,1,Farmingfishing,1,1,1,1,1
1,2,159603,3,2,1,Admclerical,2,1,1,1,1
4,2,101017,2,1,1,Execmanagerial,1,1,1,1,1
1,1,163862,2,1,1,Transportmoving,1,1,1,4,1
3,1,321943,4,1,1,Profspecialty,1,1,1,2,2
4,2,287480,4,1,1,Techsupport,1,1,1,2,2
1,2,168514,3,1,1,Execmanagerial,2,1,1,2,1
1,2,88642,2,2,1,Sales,1,1,1,1,1
1,2,227104,2,2,1,Sales,1,1,1,1,1
2,2,157289,2,1,1,Craftrepair,1,1,1,2,1
4,2,213321,2,1,1,Profspecialty,1,1,1,2,2
2,2,251411,2,2,1,Admclerical,2,1,1,2,1
1,2,183594,2,2,1,Transportmoving,1,1,1,2,1
2,2,189565,2,2,1,Execmanagerial,1,2,1,3,1
1,2,388156,2,2,1,Profspecialty,1,1,1,1,1
1,2,204098,1,2,1,Craftrepair,1,1,1,1,1
3,2,193882,2,2,1,Admclerical,1,1,1,3,1
4,1,49595,4,2,1,Protectiveserv,1,1,1,4,1
2,2,228873,3,2,1,Execmanagerial,1,1,1,2,1
2,2,176027,3,2,1,Profspecialty,2,1,1,2,1
2,2,39606,3,2,1,Sales,2,1,1,2,1
4,2,178353,2,1,1,Profspecialty,1,1,1,2,2
4,2,160662,1,1,1,Craftrepair,1,1,1,2,2
3,2,20534,2,2,1,Craftrepair,1,1,1,2,1
1,2,360252,3,1,1,Admclerical,2,1,1,2,1
1,2,262978,2,2,1,Sales,1,1,1,1,1
1,2,187577,2,1,1,Craftrepair,1,1,1,2,1
2,2,160920,3,1,1,Admclerical,1,1,1,2,1
1,2,194247,2,2,1,Execmanagerial,1,1,1,1,1
3,2,134367,4,1,1,Profspecialty,2,1,4,1,2
1,2,123335,1,2,1,Sales,2,1,1,1,1
1,1,332249,2,2,1,Farmingfishing,1,1,1,2,1
3,2,318452,1,1,1,Profspecialty,1,1,1,4,1
4,2,673764,3,1,1,Execmanagerial,1,1,1,3,2
3,2,133974,2,2,1,Machineopinspct,1,1,1,2,1
4,2,138285,3,1,1,Craftrepair,1,1,3,2,1
1,2,152140,2,2,1,Sales,2,1,1,2,1
3,1,287920,4,1,1,Profspecialty,1,1,1,3,2
4,2,289572,3,1,1,Sales,1,4,1,3,2
3,1,78765,2,2,1,Execmanagerial,1,1,1,2,1
2,2,224886,3,1,1,Execmanagerial,1,2,1,2,1
4,2,206532,2,1,1,Craftrepair,1,1,1,3,1
2,2,129529,2,2,1,Machineopinspct,1,1,1,2,1
3,2,72844,2,2,1,Execmanagerial,2,1,1,3,1
4,2,206947,2,2,1,Admclerical,2,1,1,2,1
1,2,64112,1,2,1,Admclerical,2,1,1,2,1
3,1,222884,3,2,1,Admclerical,1,1,1,2,1
1,2,132683,2,2,1,Privhouseserv,2,1,1,3,1
1,2,148429,2,1,1,Machineopinspct,1,2,1,2,1
2,1,78291,3,2,1,Profspecialty,2,1,1,2,1
4,1,243929,3,2,1,Profspecialty,1,1,1,3,1
3,2,185673,2,1,1,Execmanagerial,1,1,1,3,2
2,2,121142,3,2,1,Sales,1,1,1,2,2
3,2,334991,2,2,1,Transportmoving,1,3,1,3,2
4,2,93476,2,2,1,Admclerical,2,1,5,2,1
3,2,174283,3,1,1,Sales,1,1,1,3,2
1,2,62535,2,1,1,Craftrepair,1,1,1,2,1
4,2,240612,2,1,2,Execmanagerial,2,1,1,1,1
2,2,176992,2,1,1,Craftrepair,1,1,1,2,2
3,2,128460,1,1,1,Handlerscleaners,1,1,1,2,1
1,1,56582,2,2,1,Techsupport,1,1,1,1,1
1,2,284343,3,2,1,Profspecialty,1,1,1,3,1
1,1,312692,3,2,1,Techsupport,1,1,1,1,1
4,2,304955,3,1,1,Sales,1,1,1,4,2
1,2,288598,2,1,1,Craftrepair,1,1,1,1,1
4,2,117387,1,1,1,Execmanagerial,1,1,1,1,1
2,2,230484,1,2,1,Sales,2,1,1,1,1
2,1,319280,2,2,1,Craftrepair,1,1,1,2,1
4,1,186416,3,2,1,Admclerical,2,1,1,2,1
3,1,147372,2,2,1,Protectiveserv,1,1,5,2,2
2,2,145933,2,2,1,Execmanagerial,1,1,5,4,1
4,2,225454,3,1,1,Profspecialty,1,1,1,3,2
4,2,220342,1,1,1,Transportmoving,1,1,1,1,1
3,2,144002,3,1,1,Execmanagerial,1,1,1,4,2
2,2,187983,3,1,1,Profspecialty,2,1,1,2,1
1,2,89991,2,2,1,Admclerical,2,1,1,2,1
4,2,225913,2,1,1,Transportmoving,1,1,1,3,2
4,2,229737,4,1,1,Profspecialty,1,5,1,1,2
4,2,145574,1,1,1,Admclerical,1,1,1,2,1
3,2,274363,2,2,1,Sales,1,1,1,5,2
4,2,365390,2,1,1,Craftrepair,1,1,1,2,1
3,1,112797,4,2,1,Profspecialty,2,1,1,4,1
3,1,76008,3,1,1,Execmanagerial,1,1,1,3,2
3,1,186909,3,1,1,Execmanagerial,2,1,1,3,2
1,2,25497,3,1,1,Profspecialty,1,1,1,2,1
3,2,102771,2,1,1,Craftrepair,1,1,3,2,2
4,2,248841,2,1,1,Sales,1,5,1,2,2
3,2,30916,2,1,1,Craftrepair,1,1,1,2,1
2,2,123270,2,1,1,Craftrepair,1,1,1,2,2
1,2,210165,2,2,1,Craftrepair,1,1,1,2,1
3,2,222596,2,2,1,Techsupport,1,1,1,3,2
4,2,188067,2,2,1,Sales,2,1,1,2,1
3,2,186172,3,1,1,Profspecialty,1,2,1,2,2
4,2,98418,4,1,1,Profspecialty,1,5,1,2,2
2,2,329980,3,2,1,Execmanagerial,1,5,1,2,2
4,2,147653,2,2,1,Admclerical,2,1,1,1,1
2,2,168221,3,1,1,Execmanagerial,1,1,3,4,1
1,2,151801,1,2,1,Handlerscleaners,1,1,1,1,1
3,1,73883,2,1,1,Techsupport,1,1,1,2,2
4,2,175714,3,1,1,Execmanagerial,1,1,1,3,2
1,2,43535,2,1,1,Execmanagerial,2,1,1,2,1
1,2,118230,3,2,1,Execmanagerial,2,1,1,2,1
2,2,84119,2,1,1,Craftrepair,1,1,1,3,1
1,2,222993,2,2,1,Profspecialty,1,1,1,3,1
2,2,47429,2,1,1,Admclerical,2,1,1,2,2
3,2,144995,1,2,1,Handlerscleaners,1,1,1,1,1
3,2,187969,3,2,1,Sales,2,1,1,1,1
2,2,288398,3,2,1,Admclerical,2,1,1,3,1
3,2,114591,2,2,1,Profspecialty,2,1,1,2,1
1,2,167737,1,2,1,Machineopinspct,1,1,1,3,1
4,1,248834,3,1,1,Profspecialty,2,1,1,3,2
3,2,117158,3,1,1,Sales,1,5,1,4,2
3,1,216657,4,2,1,Profspecialty,1,1,1,1,2
3,2,190072,2,2,1,Sales,1,1,1,3,1
1,2,378114,2,1,1,Craftrepair,1,1,1,1,1
2,2,236990,2,1,1,Machineopinspct,1,2,1,2,1
2,2,101761,2,1,1,Craftrepair,1,1,1,3,1
4,2,37745,3,1,1,Sales,1,1,1,1,1
2,2,130438,2,1,1,Machineopinspct,1,1,1,2,1
2,1,154950,3,1,1,Protectiveserv,1,1,1,4,2
1,2,192283,4,1,2,Sales,2,1,1,5,2
1,2,210765,3,2,1,Handlerscleaners,1,1,1,2,1
2,1,193241,2,1,1,Craftrepair,1,1,2,2,1
1,2,109053,1,1,1,Transportmoving,1,1,1,2,1
1,2,68848,3,2,1,Admclerical,2,1,1,1,1
1,2,106039,3,2,1,Profspecialty,2,1,1,3,1
1,2,112835,3,2,1,Profspecialty,1,1,1,2,1
2,2,283400,2,2,1,Machineopinspct,2,1,1,2,1
4,2,195739,1,2,1,Craftrepair,1,1,1,3,1
4,2,36480,2,1,1,Execmanagerial,1,1,1,2,1
4,2,165922,2,1,1,Craftrepair,1,1,1,3,1
3,2,339814,2,1,1,Profspecialty,1,3,1,2,2
1,2,150132,2,2,1,Admclerical,2,1,1,3,1
4,2,166153,2,1,1,Sales,1,1,1,3,1
3,2,110171,4,1,1,Profspecialty,1,5,1,3,2
1,2,94477,2,1,1,Transportmoving,1,3,1,3,2
1,2,194243,4,2,1,Profspecialty,2,1,1,2,1
4,2,214865,2,2,1,Execmanagerial,2,1,1,3,1
1,2,102632,2,1,1,Execmanagerial,1,1,1,3,1
1,2,209034,3,1,2,Sales,2,1,1,1,1
4,1,153486,1,1,1,Transportmoving,1,1,1,2,2
3,2,144371,2,1,1,Handlerscleaners,1,1,1,2,2
1,2,186213,2,1,1,Techsupport,1,1,1,3,2
4,2,188236,1,2,1,Techsupport,2,1,1,2,1
1,2,418405,2,1,1,Craftrepair,1,1,1,2,1
2,2,183304,3,1,1,Transportmoving,1,1,1,5,2
2,1,182570,3,1,1,Protectiveserv,1,1,1,2,2
2,2,254304,2,1,1,Farmingfishing,1,3,1,5,1
4,1,131258,4,2,1,Profspecialty,2,1,1,3,2
1,2,103632,2,2,1,Admclerical,2,1,1,2,1
3,2,241895,2,1,1,Admclerical,1,1,1,2,1
3,2,244945,2,1,1,Craftrepair,1,1,1,2,1
4,2,20795,2,1,1,Farmingfishing,1,1,1,4,2
1,2,347322,1,2,1,Sales,2,1,1,1,1
4,1,103995,3,2,1,Profspecialty,2,1,3,3,1
2,2,53206,3,2,1,Craftrepair,1,1,1,3,2
1,2,57108,1,2,1,Sales,1,1,1,1,1
3,2,249935,4,1,1,Profspecialty,1,1,1,4,1
4,2,241121,1,1,1,Farmingfishing,1,1,1,2,1
4,2,98586,4,1,1,Profspecialty,1,1,1,4,2
1,2,181920,3,1,1,Profspecialty,2,1,1,3,2
1,2,434467,2,2,1,Sales,1,1,1,3,1
4,2,249706,2,2,1,Admclerical,2,1,1,2,1
2,2,95455,3,2,1,Execmanagerial,2,1,1,3,1
3,2,209867,2,2,1,Admclerical,2,4,1,3,2
3,2,289669,2,2,1,Machineopinspct,2,1,1,2,1
2,2,347166,2,2,1,Craftrepair,1,3,1,2,1
3,2,53835,3,1,1,Sales,1,1,1,3,2
3,2,125280,3,1,1,Execmanagerial,1,2,1,2,1
1,2,173535,2,2,1,Sales,1,1,1,2,1
4,2,280525,2,1,1,Admclerical,1,1,1,3,2
3,1,194630,3,2,1,Protectiveserv,2,3,1,2,2
4,2,225394,2,1,1,Craftrepair,1,1,4,2,1
1,2,373718,2,2,1,Farmingfishing,1,1,1,1,1
4,1,120131,2,2,1,Craftrepair,1,4,1,2,2
4,2,27886,2,1,1,Execmanagerial,1,1,1,2,2
4,2,123011,2,1,1,Execmanagerial,1,1,1,3,2
2,2,306567,2,1,1,Transportmoving,2,1,1,2,2
1,2,260594,1,2,1,Sales,2,1,1,1,1
1,2,236879,2,2,1,Execmanagerial,2,1,1,1,1
2,2,186808,2,2,1,Sales,1,1,1,2,1
2,2,373213,3,2,1,Sales,2,1,1,2,2
3,2,187629,3,2,1,Craftrepair,1,1,1,1,1
2,2,256362,3,1,1,Sales,1,3,1,3,1
1,2,239947,1,2,1,Admclerical,1,1,1,2,1
1,2,349041,2,2,1,Handlerscleaners,1,1,1,2,1
4,2,105252,4,1,1,Execmanagerial,1,1,1,2,2
3,2,182715,1,2,1,Execmanagerial,1,1,1,2,1
2,2,166210,2,2,1,Handlerscleaners,1,1,1,3,1
1,2,113200,2,2,1,Handlerscleaners,2,1,1,1,1
2,2,454843,2,1,1,Craftrepair,1,1,1,2,2
1,2,142219,2,2,1,Admclerical,2,1,1,1,1
3,2,212894,3,1,1,Execmanagerial,1,5,1,3,2
4,1,265201,3,2,1,Profspecialty,1,1,1,2,1
2,2,259089,3,2,1,Execmanagerial,1,1,1,2,1
3,1,207946,4,2,1,Profspecialty,2,1,1,2,1
2,2,77009,1,2,1,Sales,2,1,5,2,1
2,2,36539,3,1,1,Execmanagerial,2,1,1,2,2
4,2,176811,2,1,1,Craftrepair,1,1,1,2,1
3,2,456062,4,1,1,Profspecialty,1,1,5,3,2
1,2,277746,1,1,1,Machineopinspct,1,1,1,2,1
1,2,288132,2,2,1,Sales,2,1,1,1,1
4,2,206964,2,1,1,Sales,1,1,4,2,2
2,2,198091,2,1,1,Craftrepair,1,1,1,4,1
4,2,588484,3,1,1,Sales,1,1,1,1,2
1,2,190525,3,2,1,Machineopinspct,1,1,1,3,1
2,2,153066,2,1,1,Craftrepair,1,1,1,3,2
4,2,150393,3,1,1,Machineopinspct,1,1,1,2,2
3,2,99911,1,1,2,Execmanagerial,2,1,1,3,1
4,1,343447,2,2,1,Protectiveserv,2,1,1,2,1
4,2,169482,2,1,2,Execmanagerial,2,1,1,2,1
4,2,177705,3,1,1,Craftrepair,1,1,1,2,2
3,2,138975,3,1,1,Execmanagerial,1,4,1,3,2
3,1,249392,4,1,1,Profspecialty,1,1,1,4,1
2,2,87418,3,1,1,Execmanagerial,1,1,1,2,1
2,2,190387,3,1,1,Farmingfishing,1,1,1,3,1
4,2,176240,4,1,1,Transportmoving,1,4,1,4,2
3,1,105862,3,2,1,Profspecialty,2,3,1,2,1
4,2,185195,3,1,1,Execmanagerial,1,1,1,2,2
2,2,173495,2,1,1,Craftrepair,1,1,1,2,1
4,2,78634,1,1,1,Transportmoving,1,1,1,4,1
2,2,147284,4,1,1,Profspecialty,1,1,4,5,2
3,2,154641,3,1,1,Craftrepair,1,1,1,2,1
1,1,39236,2,2,1,Profspecialty,2,2,1,1,1
4,2,173047,3,1,1,Profspecialty,1,1,1,1,1
1,2,264012,3,1,1,Admclerical,1,1,1,3,2
4,1,227836,2,2,1,Farmingfishing,1,1,1,2,1
3,2,321327,2,1,1,Transportmoving,1,3,1,3,2
2,2,324120,2,1,1,Handlerscleaners,1,1,1,3,1
2,2,367329,2,1,1,Machineopinspct,1,1,1,2,1
2,1,301582,2,1,1,Protectiveserv,1,1,1,2,1
4,2,170108,4,1,1,Execmanagerial,1,1,1,2,2
3,2,809585,3,1,1,Sales,1,1,1,2,2
2,2,67728,3,1,1,Sales,1,1,1,3,2
3,2,102069,1,1,1,Sales,1,1,1,1,1
3,1,149700,4,1,1,Profspecialty,1,5,1,1,2
3,2,109273,2,2,1,Craftrepair,1,1,1,2,1
2,2,226947,3,1,1,Craftrepair,1,1,1,2,2
2,1,86805,2,1,1,Execmanagerial,2,3,1,1,2
4,2,353012,2,1,1,Craftrepair,1,1,4,2,2
2,2,209472,2,1,1,Machineopinspct,1,1,1,1,1
4,2,182273,2,1,1,Sales,1,1,1,2,1
4,2,263836,2,2,1,Handlerscleaners,1,1,1,1,1
2,2,178948,4,2,1,Profspecialty,2,1,1,1,1
3,2,342635,3,1,1,Profspecialty,1,1,1,4,1
4,2,182998,1,1,1,Craftrepair,1,1,1,1,1
3,2,246891,4,2,1,Craftrepair,1,1,1,2,1
1,2,30035,3,2,1,Sales,2,1,1,2,1
3,2,175232,2,1,1,Machineopinspct,1,1,1,3,1
4,2,140516,3,1,1,Admclerical,1,1,1,2,1
2,2,155781,2,1,1,Craftrepair,1,1,1,4,1
4,1,192065,2,2,1,Execmanagerial,2,1,1,2,1
4,2,162249,2,1,1,Transportmoving,1,1,1,1,1
3,2,445382,2,1,1,Execmanagerial,1,1,1,2,2
2,2,211948,2,2,1,Sales,2,1,2,2,1
4,2,163678,2,1,1,Sales,1,1,1,2,2
3,2,89413,1,2,1,Farmingfishing,1,1,1,2,1
4,2,163826,2,1,1,Transportmoving,1,1,1,2,2
4,2,185385,4,1,1,Profspecialty,1,1,1,3,2
3,2,169031,2,1,1,Machineopinspct,1,1,1,2,1
3,2,54611,2,2,1,Farmingfishing,1,1,1,2,1
2,2,186815,2,1,1,Machineopinspct,1,1,1,2,1
1,2,82777,2,2,1,Sales,1,1,1,1,1
2,1,178449,4,1,1,Profspecialty,1,1,1,2,2
1,2,51672,2,2,1,Craftrepair,1,1,1,1,1
1,2,212114,2,2,1,Profspecialty,2,1,1,1,1
3,2,100800,4,1,1,Execmanagerial,1,3,1,4,2
2,2,162572,3,2,1,Execmanagerial,1,1,1,4,2
4,2,179951,3,1,1,Execmanagerial,1,1,1,4,1
2,2,190759,2,1,1,Sales,1,1,1,4,2
4,1,236012,1,2,1,Handlerscleaners,2,1,1,1,1
4,2,172046,4,1,1,Execmanagerial,1,1,4,3,2
2,2,182926,3,1,1,Execmanagerial,1,5,1,3,2
3,2,362835,3,1,1,Execmanagerial,1,1,1,3,2
4,2,97883,3,2,1,Execmanagerial,2,1,1,2,1
1,2,278130,3,2,1,Machineopinspct,1,1,1,2,1
